0, 5, 7, 19, 29, 16, 12, 34, 49, 0
0, 3, 25, 27, 10, 9, 64, 68, 0
0, 90, 86, 62, 82, 93, 88, 80, 0
0, 20, 41, 40, 56, 45, 48, 22, 0
0, 87, 81, 78, 76, 72, 70, 50, 0
0, 24, 33, 35, 37, 38, 59, 66, 0
0, 13, 18, 32, 30, 28, 36, 2, 0
0, 98, 95, 94, 15, 97, 77, 91, 0
0, 17, 8, 74, 84, 85, 79, 52, 0
0, 65, 63, 71, 46, 60, 99, 1, 0
0, 42, 54, 53, 73, 39, 51, 21, 0
0, 96, 83, 92, 11, 14, 89, 69, 0
0, 67, 55, 57, 58, 26, 4, 47, 0
0, 43, 31, 44, 61, 6, 23, 75, 0
